,protein,total_fat,carbohydrates,alcohol,label,name,food_energy,labels_names
80,3.099999905,1.7,5.0,0.0,29,"משקה חלב,שוקו 2% שומן, תנובה",50.0,"משקאות ממותקים בתחליפי סוכר
 משקאות אלכוהוליים שמכילים פחמימות
 מוצרי חלב לא ממותקים
 קבוצת מוצרי חלב ממותקים בתחליפי סוכר- כל הדיאט
 קבוצת תחליפי חלב על בסיס קטניות- מוצרי סויה
 משקה אנרגיה"
81,3.0,2.0,13.69999981,0.0,19,"משקה חלב 2% שומן, מילקשייק, טעמים שונים, יטבתה",85.0,"ירקות עמילניים
 משקאות ממותקים בסוכר
 משקאות אורז/ שיבולת שועל
 קבוצת הירקות
 קבוצת הפירות
 מוצרי חלב ממותקים בסוכר"
82,3.099999905,1.799999952,17.0,0.0,9,"מילקשייק וניל/תות/שוקו, מקדונלדס",109.0,"דגנים מלאים
 דברי מאפה (לחמים) מדגן מלא
 דגנים לא מלאים
 קבוצת קטניות"
83,5.099999905,4.5,19.29999924,0.0,19,"משקה עתיר קלוריות וחלבון, EASY DRINK, איזיליין",138.0,"ירקות עמילניים
 משקאות ממותקים בסוכר
 משקאות אורז/ שיבולת שועל
 קבוצת הירקות
 קבוצת הפירות
 מוצרי חלב ממותקים בסוכר"
84,4.400000095,3.5,15.10000038,0.0,19,"תמ""י, תחליף לארוחה, נוזלי, בתוספת סיבים, EASY FIBER",110.0,"ירקות עמילניים
 משקאות ממותקים בסוכר
 משקאות אורז/ שיבולת שועל
 קבוצת הירקות
 קבוצת הפירות
 מוצרי חלב ממותקים בסוכר"
85,4.420000076,3.460000038,15.39999962,0.0,19,"תמ""י, תחליף לארוחה נוזלי,JEVITY",106.0,"ירקות עמילניים
 משקאות ממותקים בסוכר
 משקאות אורז/ שיבולת שועל
 קבוצת הירקות
 קבוצת הפירות
 מוצרי חלב ממותקים בסוכר"
86,4.5,3.5,14.39999962,0.0,19,"תמ""י, תחליף לארוחה נוזלי,OSMOLITE",106.0,"ירקות עמילניים
 משקאות ממותקים בסוכר
 משקאות אורז/ שיבולת שועל
 קבוצת הירקות
 קבוצת הפירות
 מוצרי חלב ממותקים בסוכר"
87,6.269999981,9.380000114,10.52999973,0.0,19,"תמ""י, תחליף לארוחה נוזלי,PULMOCARE",150.0,"ירקות עמילניים
 משקאות ממותקים בסוכר
 משקאות אורז/ שיבולת שועל
 קבוצת הירקות
 קבוצת הפירות
 מוצרי חלב ממותקים בסוכר"
88,6.269999981,9.380000114,10.52999973,0.0,19,"תמ""י, תחליף לארוחה נוזלי,OXEPA",150.0,"ירקות עמילניים
 משקאות ממותקים בסוכר
 משקאות אורז/ שיבולת שועל
 קבוצת הירקות
 קבוצת הפירות
 מוצרי חלב ממותקים בסוכר"
89,4.519999981,9.699999809,18.53000069,0.0,19,תחליף לארוחה נוזלית NEPRO LP,182.0,"ירקות עמילניים
 משקאות ממותקים בסוכר
 משקאות אורז/ שיבולת שועל
 קבוצת הירקות
 קבוצת הפירות
 מוצרי חלב ממותקים בסוכר"
90,4.199999809,5.400000095,9.600000381,0.0,19,"תמ""י, תחליף לארוחה נוזלי,GLUCERNA",100.0,"ירקות עמילניים
 משקאות ממותקים בסוכר
 משקאות אורז/ שיבולת שועל
 קבוצת הירקות
 קבוצת הפירות
 מוצרי חלב ממותקים בסוכר"
91,6.800000191,3.799999952,17.70000076,0.0,19,"תמ""י, תחליף לארוחה נוזלי,PERATIVE",130.0,"ירקות עמילניים
 משקאות ממותקים בסוכר
 משקאות אורז/ שיבולת שועל
 קבוצת הירקות
 קבוצת הפירות
 מוצרי חלב ממותקים בסוכר"
92,5.269999981,1.5,16.39999962,0.0,19,"תמ""י, תחליף לארוחה נוזלי, ALITRAQ",100.0,"ירקות עמילניים
 משקאות ממותקים בסוכר
 משקאות אורז/ שיבולת שועל
 קבוצת הירקות
 קבוצת הפירות
 מוצרי חלב ממותקים בסוכר"
93,8.0,10.39999962,19.60000038,0.0,30,"תמ""י, תחליף נוזלי לארוחה  ,NUTREN 2.0, מגאפארם",200.0,לא סווג
94,1.700000048,3.5,7.599999905,0.0,19,"תמ""ל, אנפמיל1, AR , ANTIREFLUX ,מוכן,  פרמהבסט",69.0,"ירקות עמילניים
 משקאות ממותקים בסוכר
 משקאות אורז/ שיבולת שועל
 קבוצת הירקות
 קבוצת הפירות
 מוצרי חלב ממותקים בסוכר"
95,1.899999976,4.0,7.599999905,0.0,19,"תמ""ל, Extracare sensitive, לפגים,מטרנה, מוכן עם מים",74.0,"ירקות עמילניים
 משקאות ממותקים בסוכר
 משקאות אורז/ שיבולת שועל
 קבוצת הירקות
 קבוצת הפירות
 מוצרי חלב ממותקים בסוכר"
96,2.799999952,5.0,11.0,0.0,19,"תמ""י,תחליף לארוחה נוזלי,PEDIASURE",100.0,"ירקות עמילניים
 משקאות ממותקים בסוכר
 משקאות אורז/ שיבולת שועל
 קבוצת הירקות
 קבוצת הפירות
 מוצרי חלב ממותקים בסוכר"
97,1.700000048,3.700000048,7.0,0.0,19,"תמ""ל, איזומיל, סימילאק, מוכן",68.0,"ירקות עמילניים
 משקאות ממותקים בסוכר
 משקאות אורז/ שיבולת שועל
 קבוצת הירקות
 קבוצת הפירות
 מוצרי חלב ממותקים בסוכר"
98,1.899999976,3.400000095,7.5,0.0,19,"תמ""ל, מטרנה צמחית, עד גיל שנה, מוכן",68.0,"ירקות עמילניים
 משקאות ממותקים בסוכר
 משקאות אורז/ שיבולת שועל
 קבוצת הירקות
 קבוצת הפירות
 מוצרי חלב ממותקים בסוכר"
99,1.600000024,3.5,7.300000191,0.0,19,"תמ""ל, מטרנה מהדרין ספיישל, דל לקטוז, מוכן",67.0,"ירקות עמילניים
 משקאות ממותקים בסוכר
 משקאות אורז/ שיבולת שועל
 קבוצת הירקות
 קבוצת הפירות
 מוצרי חלב ממותקים בסוכר"
100,11.0,25.29999924,58.5,0.0,25,"תמ""ל, מטרנה לילה טוב, אבקה יבשה",506.0,דברי מאפה מתוקים
101,1.450000048,3.299999952,7.699999809,0.0,19,"תמ""ל, מטרנה לילה טוב, בהכנה סמיכה",67.0,"ירקות עמילניים
 משקאות ממותקים בסוכר
 משקאות אורז/ שיבולת שועל
 קבוצת הירקות
 קבוצת הפירות
 מוצרי חלב ממותקים בסוכר"
102,11.0,26.5,58.0,0.0,25,"תמ""ל, מטרנה חלבי שלב 1,כולל מהדרין, אבקה יבשה , מטרנה",512.0,דברי מאפה מתוקים
103,11.5,26.5,57.0,0.0,25,"תמ""ל, מטרנה חלבי שלב 2, כולל מהדרין, אבקה יבשה, מטרנה",504.0,דברי מאפה מתוקים
104,12.0,21.0,61.0,0.0,2,"תמ""ל, מטרנה חלבי שלב 3, כולל מהדרין ,אבקה יבשה, מטרנה",481.0,דברי מאפה מלוחים
105,14.0,25.0,56.0,0.0,2,"תמ""ל, מטרנה צמחית עד גיל שנה, אבקה יבשה",505.0,דברי מאפה מלוחים
106,1.799999952,3.200000048,8.0,0.0,19,"תמ""ל, מטרנה צמחית, מגיל שנה ואילך, מוכן",68.0,"ירקות עמילניים
 משקאות ממותקים בסוכר
 משקאות אורז/ שיבולת שועל
 קבוצת הירקות
 קבוצת הפירות
 מוצרי חלב ממותקים בסוכר"
107,13.0,23.0,58.0,0.0,25,"תמ""ל, מטרנה צמחית, מגיל שנה ואילך, אבקה",489.0,דברי מאפה מתוקים
108,4.599999905,1.779999971,12.39999962,0.0,19,"תמ""י, PHENYLFREE 2, נוזלי, פרמהבסט",85.0,"ירקות עמילניים
 משקאות ממותקים בסוכר
 משקאות אורז/ שיבולת שועל
 קבוצת הירקות
 קבוצת הפירות
 מוצרי חלב ממותקים בסוכר"
109,1.399999976,2.799999952,9.100000381,0.0,19,"תמ""י,MSUD רגיל",68.0,"ירקות עמילניים
 משקאות ממותקים בסוכר
 משקאות אורז/ שיבולת שועל
 קבוצת הירקות
 קבוצת הפירות
 מוצרי חלב ממותקים בסוכר"
110,1.700000048,3.400000095,10.89999962,0.0,19,"תמ""י,MSUD מרוכז",81.0,"ירקות עמילניים
 משקאות ממותקים בסוכר
 משקאות אורז/ שיבולת שועל
 קבוצת הירקות
 קבוצת הפירות
 מוצרי חלב ממותקים בסוכר"
111,10.30000019,27.20000076,57.09999847,0.0,25,"תמ""י, GALACTOMIN 19, אבקה, מגאפארם",514.0,דברי מאפה מתוקים
112,1.909999967,3.400000095,7.5,0.0,19,"תמ""ל, ליפיל  NUTRAMIGEN 1 LGG, מוכן, פרמהבסט",68.0,"ירקות עמילניים
 משקאות ממותקים בסוכר
 משקאות אורז/ שיבולת שועל
 קבוצת הירקות
 קבוצת הפירות
 מוצרי חלב ממותקים בסוכר"
113,1.899999976,3.799999952,6.900000095,0.0,19,"תמ""ל,  PREGESTIMIL LIPIL, נוזלי, פרמהבסט",67.59999847,"ירקות עמילניים
 משקאות ממותקים בסוכר
 משקאות אורז/ שיבולת שועל
 קבוצת הירקות
 קבוצת הפירות
 מוצרי חלב ממותקים בסוכר"
114,2.5,3.5,14.60000038,0.0,19,"תמ""י,תחליף לארוחה נוזלי,NEOCATE ADVANCE",100.0,"ירקות עמילניים
 משקאות ממותקים בסוכר
 משקאות אורז/ שיבולת שועל
 קבוצת הירקות
 קבוצת הפירות
 מוצרי חלב ממותקים בסוכר"
115,1.399999976,3.700000048,7.400000095,0.0,19,"תמ""ל, סימילאק טופ 1, מוכן, כולל מהדרין",68.0,"ירקות עמילניים
 משקאות ממותקים בסוכר
 משקאות אורז/ שיבולת שועל
 קבוצת הירקות
 קבוצת הפירות
 מוצרי חלב ממותקים בסוכר"
116,2.799999952,3.599999905,7.5,0.0,19,"תמ""ל, סימילאק טופ 2/טופ 3, מוכן",73.80000305,"ירקות עמילניים
 משקאות ממותקים בסוכר
 משקאות אורז/ שיבולת שועל
 קבוצת הירקות
 קבוצת הפירות
 מוצרי חלב ממותקים בסוכר"
117,1.899999976,4.099999905,7.699999809,0.0,19,"תמ""ל, סימילאק NEOSURE, מוכן",74.0,"ירקות עמילניים
 משקאות ממותקים בסוכר
 משקאות אורז/ שיבולת שועל
 קבוצת הירקות
 קבוצת הפירות
 מוצרי חלב ממותקים בסוכר"
118,3.0,4.960000038,11.0,0.0,19,"תמ""י,NUTREN JUNIOR, תחליף נוזלי לארוחה, מגאפארם",100.0,"ירקות עמילניים
 משקאות ממותקים בסוכר
 משקאות אורז/ שיבולת שועל
 קבוצת הירקות
 קבוצת הפירות
 מוצרי חלב ממותקים בסוכר"
119,3.0,4.960000038,11.0,0.0,19,"תמ""י,NUTREN JUNIOR WITH FIBER, תחליף נוזלי לארוחה, מגאפא",100.0,"ירקות עמילניים
 משקאות ממותקים בסוכר
 משקאות אורז/ שיבולת שועל
 קבוצת הירקות
 קבוצת הפירות
 מוצרי חלב ממותקים בסוכר"
120,3.0,3.839999914,13.60000038,0.0,19,"תמ""י,PEPTAMEN JUNIOR, תחליף נוזלי לארוחה, מגאפארם",100.0,"ירקות עמילניים
 משקאות ממותקים בסוכר
 משקאות אורז/ שיבולת שועל
 קבוצת הירקות
 קבוצת הפירות
 מוצרי חלב ממותקים בסוכר"
121,4.0,3.920000076,12.72000027,0.0,19,"תמ""י, PEPTAMEN, תחליף נוזלי לארוחה, וניל, מגאפארם",100.0,"ירקות עמילניים
 משקאות ממותקים בסוכר
 משקאות אורז/ שיבולת שועל
 קבוצת הירקות
 קבוצת הפירות
 מוצרי חלב ממותקים בסוכר"
122,26.31999969,26.70999908,38.41999817,0.0,31,"חלב מיובש, מלא, אבקה",496.0,לא סווג
123,36.15999985,0.769999981,51.97999954,0.0,3,"חלב מיובש, כחוש, ללא תוספת ויטמין A, לא משוחזר",362.0,לא סווג
124,6.670000076,4.0,80.02999878,0.0,17,"שוקו, אבקה יבשה עם סוכר וחלב מיובש",398.0,לא סווג
125,4.5,2.5,90.0,0.0,17,"שוקו, אבקה ממותקת להכנת משקה שוקולית, עלית",400.0,לא סווג
126,15.48999977,3.0,64.43000031,0.0,28,"קקאו, אבקה עם ממתיק דל קלוריות וחלב כחוש מיובש",377.0,מידגנים (Cereals)
127,16.0,1.299999952,73.40000153,0.0,28,"משקה חלב, מטרנה BIG, בטעמים, אבקה יבשה ",372.0,מידגנים (Cereals)
128,1.100714326,1.043214202,4.586428642,0.0,29,שוקו ממכונה,32.0,"משקאות ממותקים בתחליפי סוכר
 משקאות אלכוהוליים שמכילים פחמימות
 מוצרי חלב לא ממותקים
 קבוצת מוצרי חלב ממותקים בתחליפי סוכר- כל הדיאט
 קבוצת תחליפי חלב על בסיס קטניות- מוצרי סויה
 משקה אנרגיה"
129,19.60000038,13.69999981,24.70000076,0.0,0,"קקאו, אבקה, ללא חלב מיובש",228.0,לא סווג
130,3.920000076,2.680000067,85.98999786,0.0,17,"שוקו, אבקה עם סוכר להכנת משקה בטעם קקאו",402.0,לא סווג
131,15.48999977,3.0,71.93000031,0.0,28,"שוקו, אבקה עם ממתיק ללא קלוריות, בטעם קקאו או שוקו",377.0,מידגנים (Cereals)
132,20.0,10.0,40.0,0.0,3,"קקאו, אבקה לא ממותקת, 10% שומן, סגנון אירופאי",410.0,לא סווג
133,31.0,1.0,56.0,0.0,3,"תוסף חלבון, אבקה יבשה, כולל MERITENE",355.0,לא סווג
134,22.0,25.0,49.0,0.0,2,"תחליף לארוחה, EASY SHAKE, ללא סוכרוז, אבקה, איזיליין",509.0,דברי מאפה מלוחים
135,7.199999809,8.0,25.0,0.0,9,"תחליף או תוסף לארוחה, EASYMEALK2, נוזלי, איזיליין",200.0,"דגנים מלאים
 דברי מאפה (לחמים) מדגן מלא
 דגנים לא מלאים
 קבוצת קטניות"
136,0.0,0.0,93.0,0.0,17,"תוסף לארוחה, EASY THICKENER, נוזלי, איזיליין",320.0,לא סווג
137,75.0,4.5,15.0,0.0,15,"תוסף חלבון, EASY WHEY, אבקה יבשה, איזיליין ",393.0,לא סווג
